source_id,display_name,type,mean_citedness_2yr,works_count,h_index
S4210173126,Paidéia (Ribeirão Preto),journal,0.625,,41
S4210173133,Societies,journal,3.9977452085682073,,59
S4210173212,Actualización en Nutrición,journal,0.023809523809523808,,3
S4210173226,Liberabit Revista Peruana de Psicología,journal,0.43636363636363634,,19
S4210173305,The Classical Quarterly,journal,0.08629441624365482,,112
S4210173430,Chinese Science Bulletin (Chinese Version),journal,0.6649484536082474,,53
S4210173500,Linguistik Online,journal,0.2571428571428571,,34
S4210173815,International Journal of Computer-Assisted Language Learning and Teaching,journal,5.090909090909091,,29
S4210173877,Diagnosis,journal,1.8735177865612649,,45
S4210173907,Journal of Criminal Law and Criminology (1931-1951),journal,0.0,,49
S4210173943,MTZ - Motortechnische Zeitschrift,journal,0.0273224043715847,,21
S4210174109,Kastamonu Eğitim Dergisi,journal,0.6267605633802817,,25
S4210174310,Les cahiers internationaux de psychologie sociale,journal,0.0,,19
S4210174332,Nuclear Physics,journal,0.0,,180
S4210174390,PSICUMEX,journal,0.3050847457627119,,9
S4210174511,Turyzm/Tourism,journal,0.8732394366197183,,20
S4210174530,Revy,journal,0.02727272727272727,,2
S4210174578,DNA,journal,0.0,,77
S4210174869,Autism and child psychopathology series,book series,0.3988439306358382,,32
S4210174905,Journal of Genius and Eminence,journal,0.0,,10
S4210175127,Revista de Psicologia da IMED,journal,0.5454545454545454,,14
S4210175137,JMIR Serious Games,journal,4.605678233438486,,70
S4210175446,Psiholoska istrazivanja,journal,0.2571428571428571,,10
S4210175448,Recherche et Applications en Marketing (French Edition),journal,0.9166666666666666,,48
S4210175470,Srpski medicinski casopis Lekarske komore,journal,0.1553398058252427,,3
S4210175493,Journal of Cognitive Science,journal,0.0,,24
S4210175611,Facta Universitatis Series Philosophy Sociology Psychology and History,journal,0.3157894736842105,,6
S4210175686,Decision,journal,1.1126760563380282,,31
S4210175699,Political Research Exchange,journal,2.397727272727273,,21
S4210175730,Advances in Data Analysis and Classification,journal,2.4471544715447155,,52
S4210175756,Collabra Psychology,journal,2.4554140127388533,,43
S4210175799,Zeitschrift für Arbeitswissenschaft,journal,1.5172413793103448,,22
S4210175807,The Irish Review (1986-),journal,0.0,,16
S4210175889,Comhar,journal,0.0,,22
S4210175912,ACM Transactions on Internet of Things,journal,3.347826086956522,,25
S4210176183,"Advances in knowledge acquisition, transfer, and management book series/Advances in knowledge acquisition, transfer and management book series",book series,0.9629629629629629,,28
S4210176256,Proceedings of the Karelian Research Centre of the Russian Academy of Sciences,journal,0.11152416356877323,,13
S4210176279,Historiografías,journal,0.1076923076923077,,5
S4210176287,Narayana Medical Journal,journal,0.0,,5
S4210176498,Human Ethology,journal,0.042682926829268296,,14
S4210176507,Psychology of Consciousness Theory Research and Practice,journal,0.8099173553719008,,42
S4210176519,Recie. Revista Caribeña de Investigación Educativa,journal,1.5576923076923077,,13
S4210176587,Higher Education Research & Development,journal,4.115577889447236,,143
S4210176646,Journal of Monolingual and Bilingual Speech,journal,0.3793103448275862,,8
S4210176718,Educational Review,journal,2.3542435424354244,,111
S4210176779,Springer-Lehrbuch,book series,0.08174386920980926,,100
S4210176815,Proceedings of the Human Factors and Ergonomics Society Annual Meeting,journal,0.8610792192881745,,89
S4210176958,The Lancet Global Health,journal,10.625,,220
S4210177001,Management-Reihe Corporate Social Responsibility,book series,0.1827956989247312,,15
S4210177033,English Teaching & Learning,journal,1.6144578313253013,,22
S4210177074,Qeios,journal,3.2140625,,49
S4210177143,Contributions to statistics,book series,1.2567567567567568,,33
S4210177264,Laterality Asymmetries of Body Brain and Cognition,journal,1.0845070422535212,,67
S4210177497,Pflegewissenschaft,journal,0.0,,2
S4210177943,The Natural Products Journal,journal,0.823045267489712,,21
S4210177958,Open Scholarship Initiative Proceedings,journal,0.0,,4
S4210178049,PeerJ Computer Science,journal,4.198726693951796,,86
S4210178125,Nature Reviews Earth & Environment,journal,23.550488599348533,,141
S4210178172,Journal of Vocational Education Research,journal,0.0,,21
S4210178181,The Medicine Forum,journal,0.011667810569663692,,28
S4210178182,Političke perspektive,journal,0.4782608695652174,,5
S4210178510,Current Research in Behavioral Sciences,journal,2.7183098591549295,,28
S4210178681,MedPulse International Journal of Physiology,journal,0.0,,4
S4210178722,Data Science,journal,0.7428571428571429,,20
S4210178759,Anuario de Historia de América Latina,journal,0.0,,16
S4210179043,Discover Sustainability,journal,4.2888774459320285,,51
S4210179044,European Journal of Health Communication,journal,0.9074074074074074,,11
S4210179091,International Journal of Bullying Prevention,journal,2.306122448979592,,33
S4210179118,Matters,journal,0.0,,11
S4210179225,Advances in educational technologies and instructional design book series,book series,3.21529919802591,,44
S4210179267,Actualidades en Psicología,journal,0.2235294117647059,,20
S4210179365,SIDA contributions to botany,journal,0.0,,9
S4210179552,Journal of Cognition,journal,3.4235294117647057,,34
S4210179681,OMEGA - Journal of Death and Dying,journal,1.5172413793103448,,83
S4210179765,Studies in health technology and informatics,book series,0.6985313063643391,,72
S4210179861,Biological Psychiatry Global Open Science,journal,1.9938650306748467,,31
S4210179884,Citizenship Social and Economics Education,journal,1.0566037735849056,,25
S4210179908,Clothing Cultures,journal,0.13636363636363635,,11
S4210179916,New Trends in Qualitative Research,book series,0.5027932960893855,,11
S4210179932,"Ophthalmic surgery, lasers & imaging retina",journal,0.8914285714285715,,87
S4210179954,Lecture notes in electrical engineering,book series,0.270093808630394,,71
S4210179967,The Primary Care Companion For CNS Disorders,journal,0.5971563981042654,,63
S4210180112,The Journal of AsiaTEFL,journal,0.3333333333333333,,34
S4210180650,Springer proceedings in mathematics & statistics,book series,0.28085443037974683,,52
S4210181000,Journal of African American Men,journal,0.0,,19
S4210181119,Journal of Science Policy & Governance,journal,0.6136363636363636,,11
S4210181162,Journal of Service Management Research,journal,0.5428571428571428,,13
S4210181431,Nordic Perspectives on Open Science,journal,0.5,,3
S4210181446,International Journal of Geographical Information Systems,journal,5.630026809651475,,177
S4210181563,Health Psychology Bulletin,journal,0.0,,7
S4210181732,Advances in public policy and administration (APPA) book series,book series,0.9090909090909091,,17
S4210181853,Urban Planning,journal,2.1295180722891565,,47
S4210181919,Sport Management Education Journal,journal,0.6046511627906976,,24
S4210181922,Current Research in Neuroscience,journal,0.0,,6
S4210182004,International Journal of Qualitative Methods,journal,5.0165680473372785,,138
S4210182195,Social Psychological Bulletin,journal,1.1666666666666667,,23
S4210182248,Issues in Science and Technology Librarianship,journal,0.96,,38
S4210182259,Acta Neuropsychologica,journal,0.4819277108433735,,12
S4210182267,Understanding innovation,book series,0.0,,20
S4210182432,Law Technology and Humans,journal,1.7341772151898733,,12
S4210182611,Journal of Cognitive Enhancement,journal,1.430232558139535,,41
S4210182762,Nursing leadership,journal,0.9017857142857143,,42
S4210182936,Science Scope,journal,0.43037974683544306,,22
S4210182956,Journal of Marketing Analytics,journal,4.995983935742972,,40
S4210183012,Revue d économie industrielle,journal,0.6206896551724138,,39
S4210183019,Review of Education,journal,4.382575757575758,,50
S4210183034,International Journal of Health Science,journal,0.05455537370430987,,5
S4210183041,Journal of Infrastructure Policy and Development,journal,1.9336170212765957,,24
S4210183127,Cuadernos de Economía,journal,0.7840909090909091,,16
S4210183180,Springer texts in education,book series,0.6823266219239373,,29
S4210183255,Proceedings of the Indian National Science Academy,journal,1.1316614420062696,,20
S4210183620,Journal of Research on Technology in Education,journal,5.473404255319149,,112
S4210183798,"Advances in media, entertainment and the arts (AMEA) book series",book series,2.7127659574468086,,20
S4210183893,Proceedings of the ACM on Human-Computer Interaction,journal,5.402439024390244,,105
S4210184263,Telfor Journal,journal,0.3,,11
S4210184326,Current Research in Ecological and Social Psychology,journal,2.1979166666666665,,21
S4210184330,Experiments in Linguistic Meaning,journal,0.8648648648648649,,6
S4210184566,International Astronomical Union Colloquium,journal,0.0,,33
S4210184657,Religions,journal,0.8977525314892566,,62
S4210184714,Studia Universitatis Babeş-Bolyai Bioethica,journal,0.0,,3
S4210184722,International Journal of Psychology and Psychiatry,journal,0.0,,5
S4210184788,Journal of Scientometric Research,journal,2.4270833333333335,,20
S4210184956,Monaldi Archives for Chest Disease,journal,0.6763848396501457,,43
S4210184980,Journal of Experimental Political Science,journal,2.1587301587301586,,42
S4210185017,Forschung & Lehre,journal,0.19672131147540983,,6
S4210185096,IFIP advances in information and communication technology,book series,0.7407551576488907,,86
S4210185354,Physical Therapy,journal,3.0215827338129495,,271
S4210185419,The JALT CALL Journal,journal,1.9852941176470589,,30
S4210185526,The Journal of the Institute of Electrical Engineers of Japan,journal,0.03763440860215054,,16
S4210185699,Burleigh Dodds series in agricultural science,book series,0.203757225433526,,30
S4210185708,Creativity,journal,0.0,,21
S4210185769,The Programming Historian en español,journal,0.0,,4
S4210185822,Nursing Open,journal,2.510359869138495,,73
S4210185955,Pharmaceutical Sciences,journal,1.4770642201834863,,31
S4210186007,"La Revue des sciences de gestion/La Revue des sciences de gestion, Direction et gestion",journal,0.1711229946524064,,17
S4210186181,Gestion et management public,journal,0.7446808510638298,,15
S4210186247,Sociology of Medicine,journal,0.3780487804878049,,6
S4210186301,Plenum series on human exceptionality,book series,0.0,,35
S4210186339,Revista de psicología,journal,0.3191489361702128,,21
S4210186383,Data Intelligence,journal,0.9295302013422819,,33
S4210186582,HRB Open Research,journal,0.6674641148325359,,23
S4210186704,Forschungsjournal Soziale Bewegungen,journal,0.19753086419753085,,28
S4210186797,Open Education Studies,journal,2.298780487804878,,17
S4210186991,Journal for the Cognitive Science of Religion,journal,0.29411764705882354,,15
S4210187136,Journal of Human Resource and Sustainability Studies,journal,0.9494949494949495,,25
S4210187225,Hermenéutica intercultural,journal,0.0,,5
S4210187226,Art Therapy,journal,1.6017699115044248,,60
S4210187259,Zarządzanie Publiczne,journal,0.0,,5
S4210187452,International Journal of Infertility & Fetal Medicine,journal,0.15294117647058825,,11
S4210187473,ATZelektronik,journal,0.024691358024691357,,7
S4210187476,Acta Colombiana de Psicología,journal,1.1111111111111112,,21
S4210187510,Policy Reviews in Higher Education,journal,1.492063492063492,,24
S4210187589,Archives of Women s Mental Health,journal,2.926829268292683,,129
S4210187594,Journal of Physics Conference Series,journal,0.48610921501706483,,134
S4210187695,The Quantitative Methods for Psychology,journal,1.85,,34
S4210187757,Psychiatriki,journal,1.0178571428571428,,28
S4210187768,Human-computer interaction series,book series,6.013333333333334,,70
S4210187781,Human cognitive processing,book series,0.023076923076923078,,70
S4210187823,3D Research,journal,0.0,,36
S4210188080,Health Promotion Perspectives,journal,2.825242718446602,,46
S4210188099,Advances in early childhood and K-12 education,book series,0.8300653594771242,,21
S4210188209,Compunet ( The Egyptian Information Journal ),journal,0.1092896174863388,,6
S4210188224,Bildung und Sport,book series,0.19130434782608696,,9
S4210188249,The International Journal of Interdisciplinary Civic and Political Studies,journal,0.1875,,4
S4210188283,Nature Sustainability,journal,20.986196319018404,,211
S4210188408,Digital Health,journal,3.8968189233278956,,75
S4210188538,Handbook of pragmatics online/Handbook of pragmatics,book series,0.5517241379310345,,15
S4210188975,Journal of Insect Science,journal,2.2546583850931676,,83
S4210189015,Taal en tongval,journal,1.16,,14
S4210189105,Godišnjak Studijske grupe za psihologiju,journal,0.0,,2
S4210189129,Case Studies in Sport Management,journal,0.1111111111111111,,5
S4210189190,Environmental Toxicology and Water Quality,journal,0.0,,53
S4210189194,IOP Conference Series Materials Science and Engineering,conference,0.660427807486631,,94
S4210189509,Journal of the Optical Society of America,journal,0.0,,238
S4210189521,ZAS Papers in Linguistics,journal,0.14285714285714285,,50
S4210189644,Advances in Psychological Science,journal,0.711340206185567,,32
S4210189756,International Journal of Digital Humanities,journal,1.3958333333333333,,14
S4210190054,Lecture notes in geoinformation and cartography,book series,1.6120689655172413,,64
S4210190147,Pediatric Emergency Care,journal,1.1066433566433567,,97
S4210190349,Informes Psicológicos,journal,1.375,,12
S4210190512,IASSIST Quarterly,journal,0.2857142857142857,,16
S4210190516,Molecular Human Reproduction,journal,2.903225806451613,,157
S4210190517,AI & Society,journal,4.394004282655247,,97
S4210190533,Proceedings of the National Academy of Sciences India Section B Biological Sciences,journal,1.0883534136546185,,45
S4210190535,International Journal of Mechanical Engineering and Robotics Research,journal,1.0342857142857143,,25
S4210190539,Primenjena psihologija,journal,0.5,,16
S4210190703,JAC-Antimicrobial Resistance,journal,2.289373814041746,,47
S4210190811,International Journal of Human-Computer Studies,journal,5.245161290322581,,192
S4210190877,Future Foods,journal,6.042056074766355,,59
S4210190964,Colonial Waterbirds,journal,0.0,,74
S4210190985,Journal of Concussion,journal,0.0,,12
S4210191050,GSTF Journal of Psychology,journal,0.0,,8
S4210191100,Frontline Learning Research,journal,3.230769230769231,,37
S4210191137,Buildings,journal,3.8444444444444446,,100
S4210191196,One Earth,journal,9.787709497206704,,114
S4210191458,Proceedings of the AAAI Conference on Artificial Intelligence,conference,4.517657497781721,,293
S4210191519,Journal of Psychopathology and Clinical Science,journal,1.7617977528089888,,30
S4210191525,Probability and Mathematical Statistics,journal,0.08,,13
S4210191559,Vision,journal,2.248868778280543,,34
S4210191649,Zentralblatt für Arbeitsmedizin Arbeitsschutz und Ergonomie,journal,0.6385542168674698,,19
S4210191785,Genes and Cells,journal,0.5875,,9
S4210192097,English Journal of the English Association,journal,0.03333333333333333,,51
S4210192360,Majmaah Journal of Health Sciences,journal,0.17989417989417988,,10
S4210192535,Archives of Pediatrics and Adolescent Medicine,journal,6.243731193580742,,298
S4210192724,Journal of Speech Sciences,journal,0.625,,10
S4210192742,The Lancet Respiratory Medicine,journal,10.605828220858896,,256
S4210192749,Journal of Diabetes Research,journal,2.1912442396313363,,121
S4210192817,Migration and Development,journal,1.118421052631579,,35
S4210193042,Zeitschrift für Kinder- und Jugendpsychiatrie und Psychotherapie,journal,0.856,,39
S4210193054,psicología desde el caribe,journal,0.47540983606557374,,15
S4210193136,Second language learning and teaching,book series,0.6380090497737556,,36
S4210193438,Papers of the British School at Rome,journal,0.21875,,66
S4210193652,Advances in human resources management and organizational development book series,book series,1.5054229934924077,,26
S4210193670,Revista de Psicopatología y Psicología Clínica,journal,0.6333333333333333,,34
S4210193753,Journal of Occupational Therapy Education,journal,0.8045112781954887,,15
S4210193792,Vojno delo,journal,0.38596491228070173,,9
S4210193869,Études chinoises,journal,0.0,,10
S4210193988,International and cultural psychology/International and cultural psychology series,book series,0.5816326530612245,,24
S4210194092,Review of Psychology,journal,0.0,,5
S4210194105,Springer series on epidemiology and public health,book series,0.5,,18
S4210194261,Language Interaction and Acquisition,journal,0.5666666666666667,,21
S4210194329,Ecological Solutions and Evidence,journal,2.3883720930232557,,33
S4210194417,Shigen shori gijutsu,journal,0.0,,6
S4210194442,JMIRx Med,journal,1.893103448275862,,22
S4210194710,Behavioral Sciences,journal,3.6381897945047332,,86
S4210194717,Psicologia,journal,0.38461538461538464,,20
S4210194771,Spontaneous Generations A Journal for the History and Philosophy of Science,journal,0.0,,15
S4210194803,Dicle Üniversitesi Ziya Gökalp Eğitim Fakültesi Dergisi,journal,0.8846153846153846,,17
S4210194812,Nuclear Physics B,journal,3.372852233676976,,500
S4210194926,Journal of Cognitive Historiography,journal,0.045454545454545456,,9
S4210195019,Digital Studies / Le champ numérique,journal,0.38235294117647056,,14
S4210195248,Proceedings of the ... Annual Hawaii International Conference on System Sciences/Proceedings of the Annual Hawaii International Conference on System Sciences,conference,0.9019112874143527,,71
S4210195270,Implementation Science Communications,journal,2.297029702970297,,48
S4210195326,Quantitative Science Studies,journal,5.809782608695652,,44
S4210195341,Journal of Participatory Medicine,journal,1.796116504854369,,18
S4210195344,Pharmacophore,journal,0.772972972972973,,13
S4210195431,npj Digital Medicine,journal,12.453849832615973,,165
S4210195546,Chinese Journal of Applied Linguistics,journal,0.9615384615384616,,26
S4210195593,The Paleontological Society Special Publications,journal,0.0,,18
S4210195685,Nordic Journal of Comparative and International Education (NJCIE),journal,1.3829787234042554,,18
S4210195700,Contrastive Pragmatics,journal,0.7704918032786885,,14
S4210195946,World Journal of Anesthesiology,journal,1.0,,9
S4210195979,Brain and Neuroscience Advances,journal,1.6666666666666667,,41
S4210196034,The Lancet Regional Health - Europe,journal,8.417016806722689,,89
S4210196114,Kultura,journal,0.07608695652173914,,7
S4210196129,CyberPsychology & Behavior,journal,0.0,,181
S4210196222,Creativity Theories – Research – Applications,journal,1.2777777777777777,,24
S4210196384,"Advances in medical diagnosis, treatment, and care (AMDTC) book series",book series,2.0271493212669682,,19
S4210196405,Balisages,journal,0.10526315789473684,,3
S4210196432,Revista Iberoamericana de Diagnóstico y Evaluación - e Avaliação Psicológica,journal,0.43333333333333335,,21
S4210196484,Programme Grants for Applied Research,journal,0.575,,28
S4210196576,Comprehensive Results in Social Psychology,journal,0.25,,20
S4210196583,Journal of Computational Social Science,journal,4.672,,36
S4210196624,Proceedings of the Institution of Mechanical Engineers Part I Journal of Systems and Control Engineering,journal,1.305232558139535,,53
S4210196632,Trends in language acquisition research,book series,0.38666666666666666,,49
S4210196726,IST International Surface Technology,journal,0.03827751196172249,,4
S4210196985,Meat and Muscle Biology,journal,1.484472049689441,,27
S4210197006,Frontiers in Artificial Intelligence,journal,5.561083123425693,,81
S4210197018,Open Research (University of Surrey),journal,0.31046365914786966,,94
S4210197065,Journal Resuscitatio Balcanica,journal,0.8461538461538461,,6
S4210197115,GATESOL Journal,journal,1.8,,5
S4210197300,Neuromethods,book series,0.35610766045548653,,41
S4210197309,Use R!,book series,0.4225352112676056,,37
S4210197315,Tijdschrift voor Genderstudies,journal,0.3944954128440367,,13
S4210197372,Wellbeing Space and Society,journal,1.9405204460966543,,28
S4210197434,First Language,journal,1.6044776119402986,,88
S4210197498,Forum for Linguistic Studies,journal,0.9121915820029027,,15
S4210197556,Papers of the Institute for Bulgarian Language “Prof Lyubomir Andreychin”,journal,0.0,,1
S4210197589,Information - Wissenschaft & Praxis,journal,0.08152173913043478,,10
S4210197614,Cognitive Semantics,journal,1.0,,15
S4210197678,PsyCh Journal,journal,2.1974248927038627,,40
S4210197683,Medical Entomology and Zoology,journal,0.36,,1099
S4210197765,National Psychological Journal,journal,0.9851851851851852,,16
S4210197929,Temas em Psicologia,journal,0.0,,31
S4210198061,Patterns,journal,11.437869822485206,,79
S4210198143,Anthropological Review,journal,1.0317460317460319,,25
S4210198237,Data & Policy,journal,3.851674641148325,,28
S4210198283,Voices A World Forum for Music Therapy,journal,0.3786407766990291,,26
S4210198367,Journal of International Students,journal,1.9728395061728394,,54
S4210198581,Journal of Toxicology Clinical Toxicology,journal,0.0,,103
S4210198611,Computers in Human Behavior Reports,journal,4.717003567181926,,54
S4210198833,Socius Sociological Research for a Dynamic World,journal,2.5632530120481927,,66
S4210199197,Brain Behavior & Immunity - Health,journal,3.172727272727273,,53
S4210199239,Journal for Reproducibility in Neuroscience,journal,0.0,,4
S4210199249,Journal of Happiness and Health,journal,1.8275862068965518,,11
S4210199378,PRILOZI,journal,0.5119047619047619,,23
S4210199431,Statistical Theory and Related Fields,journal,1.9305555555555556,,16
S4210199510,JMIR Human Factors,journal,4.05,,56
S4210199799,Journal of Aerospace System Engineering,journal,0.0,,5
S4210199842,PsyEcology Bilingual Journal of Environmental Psychology,journal,1.0192307692307692,,24
S4210199869,Experimental Psychology (formerly Zeitschrift für Experimentelle Psychologie),journal,1.6451612903225807,,79
S4210199884,International Journal of Applied Positive Psychology,journal,2.93048128342246,,24
S4210200103,Proceedings of the Water Environment Federation,journal,0.023391812865497075,,35
S4210200142,The journal of structured finance,journal,0.0,,24
S4210200200,International Journal for Students as Partners,journal,0.7022900763358778,,24
S4210200312,Paideia/Paideia (Concepción. En línea),journal,0.02857142857142857,,3
S4210200427,JOT Journal für Oberflächentechnik,journal,0.0011587485515643105,,5
S4210200754,Angewandte Chemie,journal,2.1215627455181774,,285
S4210200765,Life,journal,3.582788225674571,,106
S4210200847,International Journal of Scientific Research in Computer Science Engineering and Information Technology,journal,0.8726817042606516,,29
S4210200885,Journal of Ecohumanism,journal,1.114260666277031,,14
S4210201074,Menoufia Journal of Electronic Engineering Research,journal,0.391304347826087,,12
S4210201231,Socio-Environmental Systems Modeling,journal,0.02793024386854721,,166
S4210201457,Medien & Kommunikationswissenschaft,journal,0.48598130841121495,,44
S4210201537,International Journal of Educational Technology in Higher Education,journal,39.74594594594595,,117
S4210201540,Information and Learning Sciences,journal,5.387096774193548,,39
S4210201586,International Journal of Research -GRANTHAALAYAH,journal,0.2278738555442523,,32
S4210201630,Database,journal,3.553113553113553,,110
S4210201668,American Journal of Biomedical Science & Research,journal,0.26222222222222225,,19
S4210201715,Psikoloji Çalışmaları / Studies in Psychology,journal,0.4418604651162791,,10
S4210201719,Psicologia Revista,journal,0.1896551724137931,,7
S4210201734,Journal of Agriculture and Food Research,journal,5.09532293986637,,75
S4210201752,Psihološka obzorja,journal,0.1702127659574468,,11
S4210201753,Studies in corpus linguistics,book series,0.3522727272727273,,77
S4210201861,Applied Economic Perspectives and Policy,journal,2.353846153846154,,82
S4210201924,Child & Youth Care Forum,journal,1.6868131868131868,,71
S4210201963,The Journal of Philosophy Psychology and Scientific Methods,journal,0.0,,75
S4210202057,Revista Reflexiones,journal,0.0,,10
S4210202104,Journal of Alzheimer s Disease Reports,journal,2.3559718969555035,,42
S4210202141,Communications in Kinesiology,journal,0.8421052631578947,,5
S4210202272,Mesentery and Peritoneum,journal,0.008097165991902834,,5
S4210202285,SAE technical papers on CD-ROM/SAE technical paper series,journal,0.6975992613111727,,207
S4210202375,Zfk - Zeitschrift für Kulturwissenschaften,journal,0.18181818181818182,,13
S4210202515,Linköping University medical dissertations,ebook platform,0.11538461538461539,,8
S4210202548,PAIN Reports,journal,2.7617728531855956,,62
S4210202650,Academy of Management Discoveries,journal,2.227272727272727,,60
S4210202797,SHS Web of Conferences,journal,0.5030487804878049,,44
S4210203054,AGILE GIScience Series,journal,0.7232704402515723,,13
S4210203230,Journal of Evidence-Based Integrative Medicine,journal,2.297872340425532,,33
S4210203246,Neurons Behavior Data analysis and Theory,journal,3.6,,9
S4210203370,Hoppe-Seyler´s Zeitschrift für physiologische Chemie,journal,0.0,,122
S4210203454,Pediatric Obesity,journal,2.3074324324324325,,83
S4210203481,Poznańskie Studia Slawistyczne,journal,0.0975609756097561,,5
S4210203494,International Review of Economics and Management,journal,0.6,,12
S4210203764,Zeitschrift für Differentielle und Diagnostische Psychologie,journal,0.0,,26
S4210204152,Revista Colombiana de Psiquiatría (English ed ),journal,0.5925925925925926,,16
S4210204299,Sport Business and Management An International Journal,journal,1.37984496124031,,37
S4210204325,Auditory Perception & Cognition,journal,0.6666666666666666,,13
S4210204360,Journal of Survey Statistics and Methodology,journal,1.71900826446281,,35
S4210204847,JSES International,journal,1.0422396856581533,,32
S4210205149,ECS Transactions,journal,0.8391304347826087,,72
S4210205160,Journal of the Economic Science Association,journal,1.1929824561403508,,27
S4210205184,Behavioural Public Policy,journal,3.305084745762712,,41
S4210205223,International Journal of Disability Management,journal,0.0,,14
S4210205394,OTO Open,journal,1.585561497326203,,27
S4210205452,Ceramic engineering and science proceedings,book series,0.0,,56
S4210205691,Computers & Mathematics with Applications,journal,2.5814345991561183,,232
S4210205812,Applied Sciences,journal,3.694088729744492,,224
S4210205887,Journal of Trauma & Dissociation,journal,1.64,,76
S4210205888,Addiction Research & Theory,journal,2.116788321167883,,85
S4210205891,Australian Journal of Guidance and Counselling,journal,0.0,,37
S4210205933,Canadian Journal of Pain,journal,1.8620689655172413,,30
S4210205949,Archives of Psychiatry Research,journal,0.44155844155844154,,8
S4210206173,Phonological Data and Analysis,journal,0.4,,7
S4210206222,Bulletin of the Atomic Scientists,journal,1.2568306010928962,,62
S4210206223,Variants,journal,0.08108108108108109,,9
S4210206302,Humanities and Social Sciences Communications,journal,4.945819397993311,,108
S4210206318,Journal of Global Sport Management,journal,1.6818181818181819,,28
S4210206556,Musculoskeletal Science and Practice,journal,1.9178644763860369,,56
S4210206634,Psychology of Popular Media,journal,1.5582329317269077,,34
S4210206665,TECCOGS Revista Digital de Tecnologias Cognitivas,journal,0.5,,5
S4210206731,Journal of Biosafety and Biosecurity,journal,2.3375,,22
S4210206809,Revista de Ciencias Sociales,journal,0.13846153846153847,,12
S4210206815,Ökologisches Wirtschaften - Fachzeitschrift,journal,0.08333333333333333,,14
S4210206840,Study Abroad Research in Second Language Acquisition and International Education,journal,0.9230769230769231,,13
S4210206867,Amsterdamer Beiträge zur älteren Germanistik,journal,0.08333333333333333,,26
S4210206886,Open Psychology,journal,0.7777777777777778,,14
S4210207187,Digital Geography and Society,journal,2.9903846153846154,,21
S4210207393,Impacting Education Journal on Transforming Professional Practice,journal,0.41025641025641024,,11
S4210207453,Cell Reports Medicine,journal,11.491789819376026,,103
S4210207487,Cyprus Turkish Journal of Psychiatry and Psychology,journal,0.6206896551724138,,9
S4210207652,Saudi Journal of Language Studies,journal,4.166666666666667,,10
S4210207762,Romanian Journal of Pediatrics,journal,0.10344827586206896,,5
S4210207896,European Respiratory Journal,journal,8.462075848303392,,358
S4210207933,Studia z Dziejów Rosji i Europy Środkowo-Wschodniej,journal,0.05263157894736842,,6
S4210207950,Language Dynamics and Change,journal,8.090909090909092,,32
S4210208013,Journal of Evidence-Based Healthcare,journal,0.25,,5
S4210208148,Cerveau & Psycho,journal,0.009584664536741214,,4
S4210208157,Journal of Higher Education Theory and Practice,journal,0.8232189973614775,,23
S4210208181,Revista de Psicología,journal,0.38235294117647056,,25
S4210208525,Zeitschrift der Deutschen Geologischen Gesellschaft,journal,0.84,,40
S4210208715,Psychologia,journal,0.3235294117647059,,21
S4210208725,Anuario (Centro de Investigación y Estudios Políticos),journal,0.20833333333333334,,4
S4210209217,Ship Technology Research,journal,1.2790697674418605,,26
S4210209328,International Journal of Applied and Computational Mathematics,journal,2.54122621564482,,41
S4210209386,International Journal of Arabic-English Studies,journal,1.3380281690140845,,13
S4210209534,Clinical Science,journal,0.0,,48
S4210209634,Technical and vocational education and training,book series,2.0802919708029197,,28
S4210209709,Health Policy,journal,4.3761996161228405,,160
S4210209873,Annual Review of Developmental Psychology,journal,5.586956521739131,,38
S4210209892,Journal of the Hydraulics Division,journal,0.0,,121
S4210210127,International Journal of Research in Engineering and Technology,journal,0.0,,43
S4210210147,Acta Universitatis Lodziensis Folia Litteraria Polonica,journal,0.11764705882352941,,7
S4210210164,Journal of the Text Encoding Initiative,journal,0.3170731707317073,,15
S4210210240,Methodological Innovations,journal,2.339622641509434,,32
S4210210253,Pediatric Quality and Safety,journal,0.9054726368159204,,26
S4210210349,Practical and Professional Nursing,journal,0.125,,3
S4210210557,Itinerarios Educativos,journal,0.09090909090909091,,6
S4210210578,BMJ Open Science,journal,0.0,,17
S4210210582,Proceedings of International Conference on Leading Edge Manufacturing in 21st century LEM21,conference,0.0,,7
S4210210694,Statistics and Public Policy,journal,0.8125,,24
S4210210722,The Lancet Healthy Longevity,journal,11.413793103448276,,79
S4210210732,Journal of Community Safety and Well-Being,journal,0.7924528301886793,,17
S4210210833,Linx,journal,0.18032786885245902,,24
S4210210834,Zbornik radova Elektrotehnicki institut Nikola Tesla,journal,0.10526315789473684,,2
S4210210871,Vektor nauki Tol yattinskogo gosudarstvennogo universiteta,journal,0.0,,5
S4210210912,Evolutionary Human Sciences,journal,1.96875,,32
S4210210927,International Review of Social Psychology,journal,2.7755102040816326,,35
S4210211067,RuZ - Recht und Zugang,journal,0.06060606060606061,,3
S4210211086,Frontiers in Computer Science,journal,4.233333333333333,,49
S4210211247,Environmental Science Advances,journal,4.681017612524462,,38
S4210211542,German Journal of Exercise and Sport Research,journal,1.5,,42
S4210211554,Journal of Affective Disorders Reports,journal,1.696551724137931,,38
S4210211648,Eureka,journal,0.3333333333333333,,5
S4210211807,Psych,journal,5.090909090909091,,23
